SRS402526	SRR786439	n	RPE_Fetal.Tissue	RPE_Fetal.Tissue	RPE_Fetal.Tissue
SRS402527	SRR786440	n	RPE_Fetal.Tissue	RPE_Fetal.Tissue	RPE_Stem.Cell.Line
SRS402528	SRR786441	n	RPE_Fetal.Tissue	RPE_Fetal.Tissue	RPE_Stem.Cell.Line
SRS402529	SRR786442	n	RPE_Fetal.Tissue	RPE_Fetal.Tissue	RPE_Stem.Cell.Line
SRS912576	SRR1979203	n	RPE_Fetal.Tissue	RPE_Fetal.Tissue	RPE_Fetal.Tissue
SRS912577	SRR1979202	n	RPE_Fetal.Tissue	RPE_Fetal.Tissue	RPE_Fetal.Tissue
SRS1837418	SRR5077527	n	RPE_Fetal.Tissue	RPE_Fetal.Tissue	RPE_Stem.Cell.Line
SRS2305607	SRR5740338	y	RPE_Fetal.Tissue	RPE_Fetal.Tissue	RPE_Fetal.Tissue
SRS2305609	SRR5740337	y	RPE_Fetal.Tissue	RPE_Fetal.Tissue	RPE_Stem.Cell.Line
HM7FMBBXX_16496358_S54	.	y	RPE_Fetal.Tissue	RPE_Fetal.Tissue	RPE_Stem.Cell.Line
HM7FMBBXX_16496360_S56	.	y	RPE_Fetal.Tissue	RPE_Fetal.Tissue	RPE_Stem.Cell.Line
HM7FMBBXX_16496356_S52	.	y	RPE_Fetal.Tissue	RPE_Fetal.Tissue	RPE_Stem.Cell.Line
HM7HWBBXX_16424741_S52	.	y	RPE_Fetal.Tissue	RPE_Fetal.Tissue	RPE_Stem.Cell.Line
HM7MVBBXX_16424741_S63	.	y	RPE_Fetal.Tissue	RPE_Fetal.Tissue	RPE_Stem.Cell.Line
HM7FMBBXX_16424741_S61	.	y	RPE_Fetal.Tissue	RPE_Fetal.Tissue	RPE_Stem.Cell.Line
HM7HWBBXX_16424750_S61	.	y	RPE_Fetal.Tissue	RPE_Fetal.Tissue	RPE_Stem.Cell.Line
HM7FMBBXX_16424750_S70	.	y	RPE_Fetal.Tissue	RPE_Fetal.Tissue	RPE_Stem.Cell.Line
HM7MVBBXX_16424750_S72	.	y	RPE_Fetal.Tissue	RPE_Fetal.Tissue	RPE_Stem.Cell.Line
SRS369431	SRR592745	n	Cornea_Adult.Tissue	Cornea_Adult.Tissue	old
SRS369432	SRR592746	n	Cornea_Adult.Tissue	Cornea_Adult.Tissue	old
SRS369433	SRR592747	n	Cornea_Adult.Tissue	Cornea_Adult.Tissue	old
SRS846893	SRR1806592	n	Cornea_Adult.Tissue	Cornea_Adult.Tissue	old
SRS846896	SRR1806589	n	Cornea_Adult.Tissue	Cornea_Adult.Tissue	old
SRS846897	SRR1806588	n	Cornea_Adult.Tissue	Cornea_Adult.Tissue	old
SRS846898	SRR1806587	n	Cornea_Adult.Tissue	Cornea_Adult.Tissue	old
SRS846899	SRR1806590	n	Cornea_Adult.Tissue	Cornea_Adult.Tissue	old
SRS1305240	SRR3170206	y	Cornea_Adult.Tissue	Cornea_Adult.Tissue	old
SRS1305241	SRR3170205	y	Cornea_Adult.Tissue	Cornea_Adult.Tissue	old
SRS1305245	SRR3170201	y	Cornea_Adult.Tissue	Cornea_Adult.Tissue	old
SRS1305247	SRR3170196,SRR3170195,SRR3170197	y	Cornea_Adult.Tissue	Cornea_Adult.Tissue	old
SRS1305248	SRR3170194,SRR3170192,SRR3170193	y	Cornea_Adult.Tissue	Cornea_Adult.Tissue	old
SRS1305249	SRR3170191	y	Cornea_Adult.Tissue	Cornea_Adult.Tissue	old
SRS1305250	SRR3170186,SRR3170184,SRR3170185,SRR3170183	y	Cornea_Adult.Tissue	Cornea_Adult.Tissue	old
SRS1305251	SRR3170188,SRR3170190,SRR3170189,SRR3170187	y	Cornea_Adult.Tissue	Cornea_Adult.Tissue	old
SRS1305252	SRR3170182	y	Cornea_Adult.Tissue	Cornea_Adult.Tissue	old
SRS1305253	SRR3170181	y	Cornea_Adult.Tissue	Cornea_Adult.Tissue	old
SRS1305255	SRR3170179	y	Cornea_Adult.Tissue	Cornea_Adult.Tissue	old
SRS1305256	SRR3170178	y	Cornea_Adult.Tissue	Cornea_Adult.Tissue	old
SRS1478833	SRR3619906	n	Cornea_Adult.Tissue	Cornea_Adult.Tissue	old
SRS1478835	SRR3619907	n	Cornea_Adult.Tissue	Cornea_Adult.Tissue	old
